aids_report_number,local_event_date,event_city,event_state,event_airport,event_type,aircraft_damage,flight_phase,aircraft_make,aircraft_model,aircraft_series,operator,primary_flight_type,flight_conduct_code,flight_plan_filed_code,aircraft_registration_nbr,total_fatalities,total_injuries,aircraft_engine_make,aircraft_engine_model,engine_group_code,nbr_of_engines,pic_certificate_type,pic_flight_time_total_hrs,pic_flight_time_total_make-model,NULL,NULL
20080118000589I,18-JAN-08,YUMA,AZ,YUMA MCAS/YUMA INTL,INCIDENT,MINOR,TOUCH AND GO LANDING,BEECH,BE-35,BE-35-B33,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,728JG,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,190,90,NULL,NULL
20080118009869I,18-JAN-08,OMAHA,NE,EPPLEY AIRFIELD,INCIDENT,NONE,INITIAL APPROACH-INSTRUMENT FLIGHT RULES,CANADAIR-BOMBARDIER,CHALLENGER,600,PINNACLE AIRLINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,841AY,0,0,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL
20080118010589I,18-JAN-08,UNALASKA,AK,UNALASKA,INCIDENT,NONE,CLIMB,SWEARINGEN-FAIRCHILD,SA-227,SA-227-AC,PENINSULA AIRWAYS INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,41NE ,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,7307,5002,NULL,NULL
20080118011669I,18-JAN-08,MILWAUKEE,WI,LAWRENCE J TIMMERMAN,INCIDENT,MINOR,TO INITIAL CLIMB (1ST POWER REDUCTION),CIRRUS,CIRRUS-SR,CIRRUS-SR-20,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,952CD,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,300,290,NULL,NULL
20080119000319I,19-JAN-08,GARBERVILLE,CA,NULL,INCIDENT,NONE,NORMAL CRUISE,PIPER,PA-J3L,PA-J3L-65,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,30558,0,0,NULL,NULL,NULL,1,NULL,212,190,NULL,NULL
20080119000489I,19-JAN-08,DILLINGHAM,AK,DILLINGHAM,INCIDENT,MINOR,ROLL-OUT (FIXED WING),BOEING,737,200,NORTHERN AIR CARGO INC,SUPPLEMENTAL OR COMMERCIAL OPERATOR,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,322DL,0,0,PWA   ,JT8D         ,JT8   ,2,AIRLINE TRANSPORT,7343,450,NULL,NULL
20080119010549I,19-JAN-08,WILLOWS,CA,WILLOWS-GLENN COUNTY,INCIDENT,MINOR,FORCED LANDING,PIPER,PA-18,PA-18-A150,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,2415P,0,0,NULL,NULL,NULL,1,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,20050,600,NULL,NULL
20080119013499I,19-JAN-08,NEW YORK,NY,JOHN F KENNEDY INTL,INCIDENT,MINOR,TAKEOFF GROUND ROLL,BOEING,747,200B,KALITTA AIR LLC,ALL CARGO CARRIERS,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,713CK,0,0,NULL,NULL,NULL,4,AIRLINE TRANSPORT,8536,4902,NULL,NULL
20080120009829I,20-JAN-08,SCOTTSDALE,AZ,SCOTTSDALE,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,EPIC,ELITE JET,NULL,NULL,PERSONAL,GENERAL OPERATING RULES,INSTRUMENT FLIGHT RULES,351BM,0,0,PWA   ,PT6A67A      ,PT6   ,1,COMMERCIAL PILOT,7411,30,NULL,NULL
20080120010089I,20-JAN-08,MESA,AZ,FALCON FLD,INCIDENT,NONE,CLIMB,PIPER,PA-28,PA-28-140,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,5024T,0,0,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL
20080121010899I,21-JAN-08,HARRISBURG,PA,CAPITAL CITY,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,PIPER,PA-32,PA-32-R300,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,1040H,0,0,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL
20080121011649I,21-JAN-08,DENVER,CO,NULL,INCIDENT,NONE,INITIAL APPROACH-INSTRUMENT FLIGHT RULES,AIRBUS,A319,111,FRONTIER AIRLINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,946FR,0,0,CFMINT,CFM565B5P    ,CFM56 ,2,AIRLINE TRANSPORT,15000,4400,NULL,NULL
20080122010059I,22-JAN-08,EASTSOUND,WA,ORCAS ISLAND,INCIDENT,MINOR,TAKEOFF GROUND ROLL,VANS,RV-4,NULL,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,32LS ,0,0,NULL,NULL,NULL,1,AIRLINE TRANSPORT,0,0,NULL,NULL
20080122011469I,22-JAN-08,LOUISVILLE,KY,LOUISVILLE INTL-STANDIFORD FIELD,INCIDENT,MINOR,OTHER GROUND OPERATIONS,AIRBUS,A319,111,FRONTIER AIRLINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,UNKNOWN,922FR,0,0,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL
20080123010169I,23-JAN-08,PORTLAND,OR,NULL,INCIDENT,MINOR,CLIMB,CANADAIR-BOMBARDIER,CHALLENGER,600,HORIZON AIR INDUSTRIES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,603QX,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,20000,3000,NULL,NULL
20080123010489I,23-JAN-08,MINNEAPOLIS,MN,FLYING CLOUD,INCIDENT,MINOR,"GROUND TAXI, OTHER AIRPLANE",PIPER,PA-23,PA-23-250,STORM FLYING SERVICE INC,AIR TAXI (NON-SCHEDULED),AIR TAXI/COMMUTER,UNKNOWN,25FT ,0,0,LYC   ,IO540C4B5    ,O540  ,2,COMMERCIAL PILOT FLIGHT INSTRUCTOR,2850,940,NULL,NULL
20080123012859I,23-JAN-08,GUNNISON,CO,GUNNISON-CRESTED BUTTE RGNL,INCIDENT,MINOR,TAKEOFF GROUND ROLL,PIAGIO,P-180,NULL,AVANTAIR INC,AIR TAXI (NON-SCHEDULED),GENERAL OPERATING RULES,UNKNOWN,122PA,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,3800,570,NULL,NULL
20080124010219I,24-JAN-08,CHICAGO,IL,CHICAGO MIDWAY INTL,INCIDENT,NONE,OTHER GROUND OPERATIONS,AIRBUS,A319,111,FRONTIER AIRLINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,927FR,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,7400,0,NULL,NULL
20080124010269I,24-JAN-08,TEA,SD,MARV SKIE-LINCOLN COUNTY,INCIDENT,MINOR,ROLL-OUT (FIXED WING),CESSNA,CE-182,CE-182-T,NULL,INSTRUCTION,GENERAL OPERATING RULES,NONE,2173E,0,0,LYC   ,IO540*       ,O540  ,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,720,150,NULL,NULL
20080124012869I,24-JAN-08,NULL,LA,NULL,INCIDENT,MINOR,FORCED LANDING,EXCALIBUR,EXCALIBUR,NULL,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,127ZX,0,0,ROTAX ,ROTAX582     ,582   ,NULL,PRIVATE PILOT,750,5,NULL,NULL
20080125000509I,25-JAN-08,ALLENTOWN,PA,ALLENTOWN QUEEN CITY MUNI,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,CESSNA,CE-172,CE-172-RG,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,5176V,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,309,61,NULL,NULL
20080125010039I,25-JAN-08,KAPOLEI,HI,KALAELOA (JOHN RODGERS FIELD),INCIDENT,MINOR,ROLL-OUT (FIXED WING),GULSTM,GA-560,GA-560-A,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,10RT ,0,0,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL
20080125010199I,25-JAN-08,BLACKSBURG,VA,VIRGINIA TECH/MONTGOMERY EXECUTIVE,INCIDENT,MINOR,TOUCH AND GO LANDING,PIPER,PA-39,NULL,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,8914Y,0,0,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL
20080125010209I,25-JAN-08,OMAHA,NE,EPPLEY AIRFIELD,INCIDENT,NONE,TO INITIAL CLIMB (1ST POWER REDUCTION),CANADAIR-BOMBARDIER,CHALLENGER,600,ATLANTIC SOUTHEAST AIRLINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,922EV,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,5174,4972,NULL,NULL
20080125011129I,25-JAN-08,NEWARK,NJ,NEWARK LIBERTY INTL,INCIDENT,NONE,CLIMB,AIRBUS,A320,230,UNITED AIR LINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,462UA,0,0,IAE   ,V2527A5      ,V2527 ,2,AIRLINE TRANSPORT,16000,4966,NULL,NULL
20080125013489I,25-JAN-08,FERNANDINA BEACH,FL,FERNANDINA BEACH MUNI,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,PIPER,PA-24,NULL,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,7059P,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,606,212,NULL,NULL
20080125013569I,25-JAN-08,GREENVILLE,SC,DONALDSON CENTER,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,NULL,NULL,NULL,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,821TM,0,0,NULL,NULL,NULL,1,AIRLINE TRANSPORT,17000,12,NULL,NULL
20080125847669I,25-JAN-08,CARO,MI,TUSCOLA AREA,INCIDENT,MINOR,NORMAL CRUISE,PIPER,PA-31,PA-31-T,NULL,NULL,GENERAL OPERATING RULES,UNKNOWN,411DL,0,0,PWA   ,PT6*         ,PT6   ,2,AIRLINE TRANSPORT,14000,250,NULL,NULL
20080126000449I,26-JAN-08,CORAOPOLIS,PA,NULL,INCIDENT,NONE,NORMAL CRUISE,DE HAVILLAND-BOMBARDIER,DASH 8,200,CHAMPLAIN ENTERPRISES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,375PH,0,0,PWA   ,PW123        ,PW120 ,2,NULL,NULL,NULL,NULL,NULL
20080126000599I,26-JAN-08,SALT LAKE CITY,UT,SOUTH VALLEY RGNL,INCIDENT,MINOR,FORCED LANDING,PIPER,PA-28,PA-28-180,NULL,INSTRUCTION,GENERAL OPERATING RULES,UNKNOWN,7365W,0,0,LYC   ,O360A3A      ,O360  ,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,1640,200,NULL,NULL
20080126013669I,26-JAN-08,WESTMINSTER,MD,CARROLL COUNTY RGNL/JACK B POAGE FIELD,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,CESSNA,CE-172,CE-172-S,AMERICAN PILOT SERVICES,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,65329,0,0,NULL,NULL,NULL,1,STUDENT,49,41,NULL,NULL
20080126014549I,26-JAN-08,SEATTLE,WA,BOEING FIELD/KING COUNTY INTL,INCIDENT,MINOR,TAKEOFF GROUND ROLL,LEARJET-BOMBARDIER,LEARJET 35,A,EXECUTIVE FLIGHT INC,AIR TAXI (NON-SCHEDULED),AIR TAXI/COMMUTER,UNKNOWN,353EF,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,11227,2344,NULL,NULL
20080126854129I,26-JAN-08,SAINT CHARLES,MO,ST CHARLES COUNTY SMARTT,INCIDENT,MINOR,LANDING,CESSNA,CE-182,CE-182-R,NULL,NULL,GENERAL OPERATING RULES,NULL,2623C,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT,241,15,NULL,NULL
20080127000529I,27-JAN-08,NEW BRAUNFELS,TX,NEW BRAUNFELS MUNI,INCIDENT,MINOR,FORCED/PRECAUTIONARY LANDING,NULL,NULL,NULL,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,44VL ,0,0,CROSSF,CF433T       ,NULL,1,PRIVATE PILOT,260,6,NULL,NULL
20080127000619I,27-JAN-08,SANTA FE,NM,SANTA FE MUNI,INCIDENT,MINOR,FORCED/PRECAUTIONARY LANDING,NULL,NULL,NULL,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,77VX ,0,0,AMTR  ,SUBARU*      ,SUBARU,1,PRIVATE PILOT,1587,307,NULL,NULL
20080127010539I,27-JAN-08,SPOKANE,WA,SPOKANE INTL,INCIDENT,NONE,ROLL-OUT (FIXED WING),BOEING,737,300,SOUTHWEST AIRLINES CO,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,353SW,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,0,0,NULL,NULL
20080127010789I,27-JAN-08,FARIBAULT,MN,FARIBAULT MUNI,INCIDENT,MINOR,CLIMB,MOONEY,M-20,M-20-D,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,6608U,0,0,NULL,NULL,NULL,1,AIRLINE TRANSPORT,14020,324,NULL,NULL
20080127011459I,27-JAN-08,SACRAMENTO,CA,SACRAMENTO EXECUTIVE,INCIDENT,MINOR,ROLL-OUT (FIXED WING),BEECH,BE-33,BE-33-F33A,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,9111Q,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT,4750,70,NULL,NULL
20080127012959I,27-JAN-08,ALICEVILLE,AL,GEORGE DOWNER,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,MAULE,MX-7,MX-7-180C,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,1052U,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,420,16,NULL,NULL
20080128000419I,28-JAN-08,SMYRNA,TN,SMYRNA,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,CESSNA,CE-337,CE-337-T337G,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,184  ,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,6200,20,NULL,NULL
20080128009759I,28-JAN-08,SAINT LOUIS,MO,LAMBERT-ST LOUIS INTL,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,CANADAIR-BOMBARDIER,CHALLENGER,600,GOJET AIRLINES LLC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,156GJ,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,6000,1300,NULL,NULL
20080128009859I,28-JAN-08,OMAHA,NE,EPPLEY AIRFIELD,INCIDENT,NONE,INITIAL APPROACH-INSTRUMENT FLIGHT RULES,BEECH,HAWKER-800,BEECH-HAWKER-800XP,FLIGHT OPTIONS LLC,AIR TAXI (NON-SCHEDULED),AIR TAXI/COMMUTER,UNKNOWN,831LX,0,0,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL
20080128010479I,28-JAN-08,CHICAGO,IL,AURORA MUNI,INCIDENT,MINOR,ROLL-OUT (FIXED WING),BEECH,BE-50,BE-50-C50,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,234H ,0,0,NULL,NULL,NULL,2,COMMERCIAL PILOT FLIGHT INSTRUCTOR,3010,683,NULL,NULL
20080128010639I,28-JAN-08,FRANKFORT,IN,FRANKFORT MUNI,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,PIPER,PA-28,PA-28-161,NULL,INSTRUCTION,GENERAL OPERATING RULES,UNKNOWN,558PU,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,160,65,NULL,NULL
20080128011979I,28-JAN-08,PICAYUNE,MS,PICAYUNE MUNI,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,CESSNA,CE-310,CE-310-R,NULL,INSTRUCTION,GENERAL OPERATING RULES,NONE,811M ,0,0,NULL,NULL,NULL,2,PRIVATE PILOT,1250,2,NULL,NULL
20080128013299I,28-JAN-08,CEDAR KEY,FL,GEORGE T LEWIS,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,MOONEY,M-20,M-20-K,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,4983E,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT,3000,400,NULL,NULL
20080129000559I,29-JAN-08,OMAHA,NE,EPPLEY AIRFIELD,INCIDENT,NONE,FINAL APPROACH,PIPER,PA-46,PA-46-350P,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,629BC,0,0,LYC   ,TIO540AE2A   ,O540  ,1,NULL,NULL,NULL,NULL,NULL
20080129009879I,29-JAN-08,BRISTOL,TN,NULL,INCIDENT,NONE,CLIMB,EMBRAER,ERJ-135,LR,CHAUTAUQUA AIRLINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,843RP,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,7268,3708,NULL,NULL
20080129010669I,29-JAN-08,BIG PINEY,WY,MILEY MEMORIAL FIELD,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,PIPER,PA-31,PA-31-350,WESTERN AVIATORS INC,NULL,AIR TAXI/COMMUTER,UNKNOWN,59798,0,0,LYC   ,TIO540J2B2   ,NULL,2,COMMERCIAL PILOT,2350,720,NULL,NULL
20080129851019I,29-JAN-08,SPRINGFIELD,IL,ABRAHAM LINCOLN CAPITAL,INCIDENT,NONE,NORMAL CRUISE,CANADAIR-BOMBARDIER,CHALLENGER,600,SKYWEST AIRLINES INC,NULL,AIR CARRIER/COMMERCIAL,UNKNOWN,817SK,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,10300,5000,NULL,NULL
20080130010079I,30-JAN-08,DECATUR,IL,DECATUR,INCIDENT,NONE,LEVEL OFF TOUCHDOWN,BOEING,757,200,UNITED PARCEL SERVICE CO,ALL CARGO CARRIERS,AIR CARRIER/COMMERCIAL,UNKNOWN,434UP,0,0,PWA   ,PW2040       ,2037  ,2,AIRLINE TRANSPORT,11398,6115,NULL,NULL
20080130011699I,30-JAN-08,MANCHESTER,NH,MANCHESTER,INCIDENT,SUBSTANTIAL,"GROUND TAXI, OTHER AIRPLANE",CESSNA,CE-208,CE-208-B,WIGGINS AIRWAYS INC,AIR TAXI (NON-SCHEDULED),AIR TAXI/COMMUTER,NONE,959FE,0,0,PWA   ,PT6*         ,PT6   ,1,PILOT NOT CERTIFICATED,0,0,NULL,NULL
20080130013379I,30-JAN-08,WEST PALM BEACH,FL,PALM BEACH INTL,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,GULSTM,GA-500,GA-500-A,SAPPHIRE AVIATION INC,AIR TAXI (NON-SCHEDULED),AIR TAXI/COMMUTER,UNKNOWN,57EB ,0,0,NULL,NULL,NULL,2,COMMERCIAL PILOT,2700,200,NULL,NULL
20080130013719I,30-JAN-08,NAPLES,FL,NULL,INCIDENT,MINOR,FORCED LANDING,CESSNA,CE-152,NULL,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,89708,0,0,LYC   ,O235L2C      ,O235  ,1,PRIVATE PILOT,689,50,NULL,NULL
20080130847409I,30-JAN-08,NULL,WI,MANITOWISH WATERS,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,PIPER,PA-28,PA-28-161,NULL,NULL,GENERAL OPERATING RULES,UNKNOWN,8352H,0,0,LYC   ,O320*        ,O320  ,1,PRIVATE PILOT,700,600,NULL,NULL
20080131000299I,31-JAN-08,SALT LAKE CITY,UT,SOUTH VALLEY RGNL,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,MOONEY,M-20,M-20-K,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,231FD,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,900,200,NULL,NULL
20080131009809I,31-JAN-08,CHINO,CA,CHINO,INCIDENT,NONE,IN TRAFFIC PATTERN-CIRCLING,ROBSIN,R-22,R-22-BETA,NULL,INSTRUCTION,GENERAL OPERATING RULES,UNKNOWN,830SH,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,373,327,NULL,NULL
20080131010749I,31-JAN-08,DECATUR,IL,NULL,INCIDENT,NONE,CLIMB,PIPER,PA-28,PA-28-161,NULL,INSTRUCTION,GENERAL OPERATING RULES,UNKNOWN,6461C,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,5200,1500,NULL,NULL
20080131013279I,31-JAN-08,WEST PALM BEACH,FL,NORTH PALM BEACH COUNTY GENERAL AVIATION,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,CZECH SPORT,CZAW SPORTCRUISER,NULL,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,424BF,0,0,NULL,NULL,NULL,1,NULL,74,68,NULL,NULL
20080201000479I,01-FEB-08,ALPINE,TX,ALPINE-CASPARIS MUNI,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,NAVION,NAVION,NULL,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,10133,0,0,NULL,NULL,NULL,1,AIRLINE TRANSPORT,20000,350,NULL,NULL
20080201010719I,01-FEB-08,GOODYEAR,AZ,PHOENIX GOODYEAR,INCIDENT,MINOR,"GROUND TAXI, OTHER AIRPLANE",CANADAIR-BOMBARDIER,CHALLENGER,601,VOYAGER JET CHARTER SERVICES INC,AIR TAXI (NON-SCHEDULED),GENERAL OPERATING RULES,UNKNOWN,604CR,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,9800,1500,NULL,NULL
20080201010729I,01-FEB-08,REFUGIO,TX,ROOKE FIELD,INCIDENT,MINOR,ROLL-OUT (FIXED WING),CESSNA,CE-421,CE-421-B,NULL,OTHER,GENERAL OPERATING RULES,UNKNOWN,628RJ,0,0,NULL,NULL,NULL,2,COMMERCIAL PILOT FLIGHT INSTRUCTOR,71000,5000,NULL,NULL
20080201010739I,01-FEB-08,SAN SABA,TX,SAN SABA COUNTY MUNI,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,PIPER,PA-23,PA-23-250,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,63862,0,0,NULL,NULL,NULL,2,PRIVATE PILOT,359,170,NULL,NULL
20080201011139I,01-FEB-08,MORRISTOWN,NJ,MORRISTOWN MUNI,INCIDENT,MINOR,ROLL-OUT (FIXED WING),CESSNA,CE-560,NULL,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,626RB,0,0,PWA   ,JT15D5       ,JT15  ,2,COMMERCIAL PILOT,4300,1400,NULL,NULL
20080201011709I,01-FEB-08,DENVER,CO,DENVER INTL,INCIDENT,MINOR,TAKEOFF GROUND ROLL,CANADAIR-BOMBARDIER,CHALLENGER,600,SKYWEST AIRLINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,963SW,0,0,GE    ,CF343B1      ,CF34  ,2,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,11564,4235,NULL,NULL
20080202010859I,02-FEB-08,CARRINGTON,ND,NULL,INCIDENT,MINOR,CLIMB,PIPER,PA-28,PA-28-180,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,8004W,0,0,LYC   ,O360*        ,O360  ,1,PRIVATE PILOT,210,178,NULL,NULL
20080202013469I,02-FEB-08,NAPLES,FL,NAPLES MUNI,INCIDENT,MINOR,TAKEOFF GROUND ROLL,PIPER,PA-31,PA-31-310,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,6711L,0,0,NULL,NULL,NULL,1,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,6000,600,NULL,NULL
20080202833979I,02-FEB-08,POMPANO BEACH,FL,POMPANO BEACH AIRPARK,INCIDENT,MINOR,ROLL-OUT (FIXED WING),PIPER,PA-34,PA-34-200,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,707PE,0,0,NULL,NULL,NULL,2,PRIVATE PILOT,8700,1208,NULL,NULL
20080203009799I,03-FEB-08,ANNAPOLIS,MD,LEE,INCIDENT,MINOR,"GROUND TAXI, OTHER AIRPLANE",PIPER,PA-24,PA-24-260,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,666KH,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,700,500,NULL,NULL
20080203010179I,03-FEB-08,JACKSON,WY,JACKSON HOLE,INCIDENT,NONE,ROLL-OUT (FIXED WING),CANADAIR-BOMBARDIER,CHALLENGER,600,SKYWEST AIRLINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,613SK,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,7914,4297,NULL,NULL
20080203012969I,03-FEB-08,ZEPHYRHILLS,FL,ZEPHYRHILLS MUNI,INCIDENT,MINOR,FORCED/PRECAUTIONARY LANDING,PIPER,PA-28R,PA-28R-200,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,1077X,0,0,LYC   ,IO360C1C     ,O360  ,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,3200,1000,NULL,NULL
20080203013699I,03-FEB-08,ANDERSON,SC,NULL,INCIDENT,MINOR,NORMAL CRUISE,JUST AIRCRAFT,HIGHLANDER,NULL,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,866SC,0,0,ROTAX ,ROTAX912     ,912   ,1,PRIVATE PILOT,0,0,NULL,NULL
20080204009649I,04-FEB-08,ROOSEVELT,UT,ROOSEVELT MUNI,INCIDENT,MINOR,FORCED LANDING,CESSNA,CE-421,CE-421-B,NULL,EXECUTIVE,GENERAL OPERATING RULES,UNKNOWN,799  ,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,16250,125,NULL,NULL
20080204009819I,04-FEB-08,GLENDALE,AZ,GLENDALE MUNI,INCIDENT,MINOR,ROLL-OUT (FIXED WING),BEECH,BE-60,BE-60-B60,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,139  ,0,0,LYC   ,TIO540*      ,O540  ,2,NULL,NULL,NULL,NULL,NULL
20080204010099I,04-FEB-08,TRUCKEE,CA,TRUCKEE-TAHOE,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,MOONEY,M-20,M-20-J,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,5764J,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT,1374,1265,NULL,NULL
20080204010809I,04-FEB-08,KANSAS CITY,MO,NULL,INCIDENT,NONE,NORMAL CRUISE,BOEING,767,300,UNITED AIR LINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,677UA,0,0,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL
